isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false NORTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH WEST 163 150
true false WEST EAST 163 150
true false EAST EAST 163 150
true false EAST EAST 163 150
true false EAST NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST EAST 163 150
true false EAST EAST 163 150
true false EAST WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST NORTH 163 150
true false NORTH WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST WEST 163 150
true false WEST WEST 163 150
true false WEST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST NORTH 163 150
true false NORTH WEST 163 150
true false WEST WEST 163 150
true false WEST NORTH 163 150
true false NORTH WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST NORTH 163 150
true false NORTH EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST WEST 163 150
true false WEST WEST 163 150
true false WEST NORTH 163 150
true false NORTH EAST 163 150
true false EAST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST EAST 163 150
true false EAST WEST 163 150
true false WEST EAST 163 150
true false EAST WEST 163 150
true false WEST EAST 163 150
true false EAST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH EAST 163 150
true false EAST WEST 163 150
true false WEST NORTH 163 150
true false NORTH WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH WEST 163 150
true false WEST WEST 163 150
true false WEST NORTH 163 150
true false NORTH WEST 163 150
true false WEST WEST 163 150
true false WEST WEST 163 150
true false WEST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST WEST 163 150
true false WEST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH NORTH 162 160
true false NORTH EAST 162 160
true false EAST EAST 162 160
true false EAST NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH WEST 162 160
true false WEST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH EAST 162 160
true false EAST NORTH 162 160
true false NORTH WEST 162 160
true false WEST WEST 162 160
true false WEST WEST 162 160
true false WEST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 161 170
true false WEST EAST 160 180
true false EAST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST NORTH 160 180
true false NORTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST EAST 160 180
true false EAST SOUTH 159 190
true false SOUTH EAST 159 190
true false EAST SOUTH 158 200
true false SOUTH NORTH 157 210
true false NORTH NORTH 157 210
true false NORTH SOUTH 157 210
true false SOUTH EAST 157 210
true false EAST SOUTH 157 210
true false SOUTH SOUTH 156 220
true false SOUTH EAST 156 220
true false EAST EAST 156 220
true false EAST NORTH 156 220
true false NORTH NORTH 155 230
true false NORTH WEST 154 240
true false WEST NORTH 154 240
true false NORTH NORTH 154 240
true false NORTH SOUTH 154 240
true false SOUTH NORTH 154 240
true false NORTH WEST 154 240
true false WEST SOUTH 154 240
true false SOUTH WEST 154 240
true false WEST NORTH 154 240
true false NORTH EAST 154 240
true false EAST EAST 154 240
true false EAST EAST 154 240
true false EAST EAST 154 240
true false EAST EAST 154 240
true false EAST EAST 154 240
true false EAST NORTH 153 250
true false NORTH EAST 153 250
true false EAST EAST 152 260
true false EAST EAST 151 270
true false EAST WEST 150 280
true false WEST EAST 150 280
true false EAST NORTH 150 280
true false NORTH WEST 150 280
true false WEST EAST 150 280
true false EAST EAST 150 280
true false EAST NORTH 150 280
true false NORTH SOUTH 150 280
true false SOUTH EAST 149 290
true false EAST EAST 149 290
true false EAST NORTH 149 290
true false NORTH NORTH 149 290
true false NORTH EAST 149 290
true false EAST NORTH 149 290
true false NORTH NORTH 149 290
true false NORTH EAST 149 290
true false EAST EAST 149 290
true false EAST WEST 149 290
true false WEST WEST 149 290
true false WEST EAST 149 290
true false EAST SOUTH 149 290
true false SOUTH SOUTH 149 290
true false SOUTH SOUTH 149 290
true false SOUTH EAST 149 290
true false EAST NORTH 149 290
true false NORTH EAST 149 290
true false EAST WEST 149 290
true false WEST EAST 149 290
true false EAST NORTH 149 290
true false NORTH NORTH 149 290
true false NORTH SOUTH 149 290
true false SOUTH EAST 149 290
true false EAST NORTH 149 290
true false NORTH WEST 149 290
true false WEST NORTH 149 290
true false NORTH NORTH 149 290
true false NORTH EAST 149 290
true false EAST EAST 149 290
true false EAST WEST 149 290
true false WEST WEST 149 290
true false WEST NORTH 149 290
true false NORTH NORTH 149 290
true false NORTH EAST 149 290
true false EAST NORTH 149 290
true false NORTH WEST 149 290
true false WEST WEST 149 290
true false WEST NORTH 149 290
true false NORTH NORTH 149 290
true false NORTH WEST 149 290
true false WEST NORTH 149 290
true false NORTH EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH SOUTH 148 300
true false SOUTH NORTH 148 300
true false NORTH EAST 148 300
true false EAST EAST 148 300
true false EAST WEST 148 300
true false WEST NORTH 148 300
true false NORTH SOUTH 148 300
true false SOUTH SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST WEST 148 300
true false WEST WEST 148 300
true false WEST NORTH 148 300
true false NORTH SOUTH 148 300
true false SOUTH NORTH 148 300
true false NORTH WEST 148 300
true false WEST NORTH 148 300
true false NORTH WEST 148 300
true false WEST WEST 148 300
true false WEST WEST 148 300
true false WEST EAST 148 300
true false EAST NORTH 148 300
true false NORTH EAST 148 300
true false EAST WEST 148 300
true false WEST EAST 148 300
true false EAST EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST EAST 148 300
true false EAST WEST 148 300
true false WEST WEST 148 300
true false WEST SOUTH 148 300
true false SOUTH EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST WEST 148 300
true false WEST NORTH 148 300
true false NORTH NORTH 148 300
true false NORTH WEST 148 300
true false WEST EAST 148 300
true false EAST NORTH 148 300
true false NORTH WEST 148 300
true false WEST EAST 148 300
true false EAST EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH SOUTH 148 300
true false SOUTH SOUTH 148 300
true false SOUTH NORTH 148 300
true false NORTH EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST WEST 148 300
true false WEST NORTH 148 300
true false NORTH EAST 148 300
true false EAST EAST 148 300
true false EAST NORTH 148 300
true false NORTH EAST 148 300
true false EAST EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH EAST 148 300
true false EAST EAST 148 300
true false EAST EAST 148 300
true false EAST WEST 148 300
true false WEST SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST WEST 148 300
true false WEST WEST 148 300
true false WEST EAST 148 300
true false EAST SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST NORTH 148 300
true false NORTH SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST SOUTH 148 300
true false SOUTH WEST 148 300
true false WEST EAST 147 310
true false EAST EAST 147 310
true false EAST WEST 147 310
true false WEST WEST 147 310
true false WEST SOUTH 146 320
true false SOUTH WEST 146 320
true false WEST NORTH 145 330
true false NORTH NORTH 145 330
true false NORTH EAST 145 330
true false EAST EAST 145 330
true false EAST WEST 145 330
true false WEST EAST 145 330
true false EAST WEST 145 330
true false WEST NORTH 145 330
true false NORTH NORTH 145 330
true false NORTH EAST 145 330
true false EAST EAST 145 330
true false EAST SOUTH 145 330
true false SOUTH WEST 145 330
true false WEST EAST 145 330
true false EAST NORTH 145 330
true false NORTH WEST 145 330
true false WEST SOUTH 145 330
true false SOUTH NORTH 145 330
true false NORTH EAST 145 330
true false EAST EAST 145 330
true false EAST WEST 145 330
true false WEST EAST 145 330
true false EAST WEST 145 330
true false WEST NORTH 145 330
true false NORTH EAST 145 330
true false EAST NORTH 145 330
true false NORTH WEST 145 330
true false WEST NORTH 145 330
true false NORTH WEST 145 330
true false WEST NORTH 145 330
true false NORTH SOUTH 145 330
true false SOUTH NORTH 145 330
true false NORTH SOUTH 145 330
true false SOUTH EAST 145 330
true false EAST SOUTH 145 330
true false SOUTH EAST 145 330
true false EAST NORTH 145 330
true false NORTH SOUTH 145 330
true false SOUTH EAST 145 330
true false EAST EAST 145 330
true false EAST EAST 145 330
true false EAST WEST 145 330
true false WEST WEST 145 330
true false WEST NORTH 145 330
true false NORTH NORTH 145 330
true false NORTH EAST 145 330
true false EAST WEST 145 330
true false WEST EAST 145 330
true false EAST EAST 145 330
true false EAST EAST 145 330
true false EAST WEST 145 330
true false WEST EAST 145 330
true false EAST EAST 145 330
true false EAST EAST 145 330
true false EAST SOUTH 145 330
true false SOUTH SOUTH 145 330
true false SOUTH SOUTH 144 340
true false SOUTH SOUTH 144 340
true false SOUTH WEST 144 340
true false WEST NORTH 144 340
true false NORTH SOUTH 144 340
true false SOUTH EAST 144 340
true false EAST EAST 143 350
true false EAST SOUTH 142 360
true false SOUTH EAST 142 360
true false EAST NORTH 141 370
true false NORTH WEST 141 370
true false WEST EAST 141 370
true false EAST NORTH 141 370
true false NORTH EAST 141 370
true false EAST SOUTH 140 380
true false SOUTH SOUTH 139 390
true false SOUTH EAST 138 400
true false EAST EAST 138 400
true false EAST SOUTH 138 400
true false SOUTH SOUTH 138 400
true false SOUTH NORTH 138 400
true false NORTH WEST 138 400
true false WEST NORTH 138 400
true false NORTH WEST 138 400
true false WEST SOUTH 138 400
true false SOUTH SOUTH 138 400
true false SOUTH WEST 138 400
true false WEST WEST 138 400
true false WEST EAST 138 400
true false EAST NORTH 138 400
true false NORTH EAST 137 410
true false EAST NORTH 137 410
true false NORTH SOUTH 136 420
true false SOUTH NORTH 136 420
true false NORTH NORTH 136 420
true false NORTH WEST 136 420
true false WEST EAST 136 420
true false EAST SOUTH 135 430
true false SOUTH EAST 135 430
true false EAST EAST 134 440
true false EAST WEST 134 440
true false WEST NORTH 134 440
true false NORTH WEST 134 440
true false WEST SOUTH 134 440
true false SOUTH SOUTH 134 440
true false SOUTH EAST 134 440
true false EAST EAST 134 440
true false EAST NORTH 134 440
true false NORTH EAST 134 440
true false EAST WEST 134 440
true false WEST EAST 134 440
true false EAST WEST 134 440
true false WEST EAST 134 440
true false EAST NORTH 134 440
true false NORTH WEST 134 440
true false WEST EAST 134 440
true false EAST SOUTH 134 440
true false SOUTH EAST 134 440
true false EAST NORTH 134 440
true false NORTH NORTH 134 440
true false NORTH NORTH 134 440
true false NORTH WEST 134 440
true false WEST NORTH 134 440
true false NORTH SOUTH 134 440
true false SOUTH NORTH 134 440
true false NORTH WEST 134 440
true false WEST EAST 134 440
true false EAST NORTH 134 440
true false NORTH NORTH 134 440
true false NORTH SOUTH 134 440
true false SOUTH EAST 134 440
true false EAST EAST 134 440
true false EAST WEST 134 440
true false WEST EAST 134 440
true false EAST WEST 134 440
true false WEST EAST 134 440
true false EAST EAST 134 440
true false EAST NORTH 134 440
true false NORTH SOUTH 134 440
true false SOUTH WEST 134 440
true false WEST NORTH 134 440
true false NORTH SOUTH 134 440
true false SOUTH EAST 134 440
true false EAST WEST 134 440
true false WEST EAST 134 440
true false EAST NORTH 134 440
true false NORTH EAST 134 440
true false EAST EAST 134 440
true false EAST EAST 134 440
true false EAST WEST 134 440
true false WEST EAST 134 440
true false EAST WEST 134 440
true false WEST WEST 134 440
true false WEST NORTH 134 440
true false NORTH SOUTH 134 440
true false SOUTH NORTH 134 440
true false NORTH WEST 134 440
true false WEST SOUTH 134 440
true false SOUTH EAST 134 440
true false EAST SOUTH 134 440
true false SOUTH NORTH 134 440
true false NORTH SOUTH 134 440
true false SOUTH WEST 134 440
true false WEST EAST 134 440
true false EAST EAST 134 440
true false EAST WEST 134 440
true false WEST NORTH 134 440
true false NORTH EAST 134 440
true false EAST SOUTH 134 440
true false SOUTH EAST 134 440
true false EAST SOUTH 134 440
true false SOUTH WEST 134 440
true false WEST EAST 133 450
true false EAST NORTH 133 450
true false NORTH SOUTH 133 450
true false SOUTH EAST 133 450
true false EAST SOUTH 133 450
true false SOUTH WEST 133 450
true false WEST WEST 133 450
true false WEST WEST 132 460
true false WEST NORTH 131 470
true false NORTH NORTH 131 470
true false NORTH EAST 131 470
true false EAST EAST 131 470
true false EAST EAST 131 470
true false EAST NORTH 131 470
true false NORTH WEST 131 470
true false WEST SOUTH 131 470
true false SOUTH NORTH 131 470
true false NORTH WEST 131 470
true false WEST SOUTH 131 470
true false SOUTH SOUTH 131 470
true false SOUTH WEST 131 470
true false WEST NORTH 131 470
true false NORTH SOUTH 131 470
true false SOUTH NORTH 131 470
true false NORTH SOUTH 131 470
true false SOUTH SOUTH 131 470
true false SOUTH NORTH 131 470
true false NORTH EAST 131 470
true false EAST NORTH 131 470
true false NORTH WEST 131 470
true false WEST SOUTH 131 470
true false SOUTH WEST 131 470
true false WEST NORTH 131 470
true false NORTH EAST 131 470
true false EAST WEST 131 470
true false WEST NORTH 131 470
true false NORTH SOUTH 131 470
true false SOUTH EAST 131 470
true false EAST EAST 131 470
true false EAST WEST 131 470
true false WEST SOUTH 131 470
true false SOUTH SOUTH 131 470
true false SOUTH SOUTH 131 470
true false SOUTH EAST 131 470
true false EAST NORTH 131 470
true false NORTH EAST 131 470
true false EAST SOUTH 131 470
true false SOUTH EAST 131 470
true false EAST EAST 131 470
true false EAST WEST 131 470
true false WEST WEST 131 470
true false WEST NORTH 131 470
true false NORTH NORTH 131 470
true false NORTH NORTH 131 470
true false NORTH SOUTH 131 470
true false SOUTH EAST 131 470
true false EAST EAST 131 470
true false EAST EAST 131 470
true false EAST NORTH 131 470
true false NORTH NORTH 131 470
true false NORTH WEST 131 470
true false WEST NORTH 131 470
true false NORTH EAST 131 470
true false EAST WEST 131 470
true false WEST WEST 131 470
true false WEST EAST 131 470
true false EAST NORTH 131 470
true false NORTH NORTH 131 470
true false NORTH EAST 131 470
true false EAST NORTH 131 470
true false NORTH EAST 131 470
true false EAST WEST 131 470
true false WEST EAST 131 470
true false EAST SOUTH 131 470
true false SOUTH SOUTH 131 470
true false SOUTH NORTH 131 470
true false NORTH NORTH 131 470
true false NORTH SOUTH 131 470
true false SOUTH WEST 131 470
true false WEST NORTH 131 470
true false NORTH WEST 131 470
true false WEST EAST 131 470
true false EAST WEST 131 470
true false WEST SOUTH 131 470
true false SOUTH NORTH 131 470
true false NORTH SOUTH 131 470
true false SOUTH NORTH 131 470
true false NORTH EAST 131 470
true false EAST SOUTH 131 470
true false SOUTH WEST 131 470
true false WEST SOUTH 131 470
true false SOUTH EAST 131 470
true false EAST NORTH 131 470
true false NORTH SOUTH 131 470
true false SOUTH EAST 131 470
true false EAST WEST 131 470
true false WEST WEST 131 470
true false WEST EAST 131 470
true false EAST SOUTH 131 470
true false SOUTH WEST 131 470
true false WEST EAST 131 470
true false EAST EAST 131 470
true false EAST WEST 131 470
true false WEST WEST 131 470
true false WEST NORTH 131 470
true false NORTH WEST 131 470
true false WEST EAST 131 470
true false EAST WEST 131 470
true false WEST WEST 131 470
true false WEST EAST 130 480
true false EAST EAST 130 480
true false EAST NORTH 130 480
true false NORTH SOUTH 130 480
true false SOUTH NORTH 130 480
true false NORTH WEST 130 480
true false WEST WEST 130 480
true false WEST EAST 130 480
true false EAST NORTH 130 480
true false NORTH EAST 130 480
true false EAST WEST 130 480
true false WEST NORTH 130 480
true false NORTH SOUTH 130 480
true false SOUTH WEST 130 480
true false WEST EAST 130 480
true false EAST WEST 130 480
true false WEST SOUTH 130 480
true false SOUTH SOUTH 130 480
true false SOUTH NORTH 130 480
true false NORTH NORTH 130 480
true false NORTH WEST 130 480
true false WEST SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST NORTH 128 500
true false NORTH SOUTH 128 500
true false SOUTH SOUTH 128 500
true false SOUTH NORTH 128 500
true false NORTH EAST 128 500
true false EAST WEST 128 500
true false WEST NORTH 128 500
true false NORTH WEST 128 500
true false WEST WEST 127 510
true false WEST NORTH 126 520
true false NORTH SOUTH 126 520
true false SOUTH SOUTH 126 520
true false SOUTH EAST 126 520
true false EAST SOUTH 126 520
true false SOUTH SOUTH 126 520
true false SOUTH WEST 126 520
true false WEST EAST 126 520
true false EAST WEST 126 520
true false WEST NORTH 126 520
true false NORTH WEST 126 520
true false WEST WEST 125 530
true false WEST NORTH 124 540
true false NORTH EAST 124 540
true false EAST NORTH 124 540
true false NORTH WEST 123 550
true false WEST EAST 123 550
true false EAST WEST 123 550
true false WEST WEST 123 550
true false WEST WEST 123 550
true false WEST SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH NORTH 123 550
true false NORTH WEST 123 550
true false WEST SOUTH 123 550
true false SOUTH WEST 123 550
true false WEST EAST 123 550
true false EAST NORTH 123 550
true false NORTH EAST 123 550
true false EAST SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH WEST 123 550
true false WEST NORTH 123 550
true false NORTH NORTH 123 550
true false NORTH EAST 123 550
true false EAST NORTH 123 550
true false NORTH NORTH 123 550
true false NORTH WEST 123 550
true false WEST SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH NORTH 123 550
true false NORTH EAST 123 550
true false EAST EAST 123 550
true false EAST EAST 123 550
true false EAST EAST 123 550
true false EAST WEST 123 550
true false WEST EAST 123 550
true false EAST SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH EAST 123 550
true false EAST NORTH 123 550
true false NORTH WEST 123 550
true false WEST NORTH 123 550
true false NORTH EAST 123 550
true false EAST EAST 123 550
true false EAST WEST 123 550
true false WEST EAST 123 550
true false EAST SOUTH 123 550
true false SOUTH NORTH 123 550
true false NORTH NORTH 123 550
true false NORTH SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH WEST 123 550
true false WEST EAST 123 550
true false EAST EAST 123 550
true false EAST SOUTH 123 550
true false SOUTH EAST 123 550
true false EAST NORTH 123 550
true false NORTH NORTH 123 550
true false NORTH SOUTH 123 550
true false SOUTH EAST 123 550
true false EAST SOUTH 123 550
true false SOUTH EAST 123 550
true false EAST NORTH 123 550
true false NORTH NORTH 123 550
true false NORTH SOUTH 123 550
true false SOUTH WEST 123 550
true false WEST EAST 123 550
true false EAST WEST 123 550
true false WEST SOUTH 123 550
true false SOUTH EAST 123 550
true false EAST NORTH 123 550
true false NORTH EAST 123 550
true false EAST SOUTH 123 550
true false SOUTH SOUTH 123 550
true false SOUTH WEST 123 550
true false WEST WEST 123 550
true false WEST WEST 123 550
true false WEST NORTH 123 550
true false NORTH WEST 123 550
true false WEST SOUTH 123 550
true false SOUTH NORTH 123 550
true false NORTH SOUTH 123 550
true false SOUTH WEST 123 550
true false WEST WEST 123 550
true false WEST WEST 123 550
true false WEST NORTH 122 560
true false NORTH NORTH 121 570
true false NORTH EAST 120 580
true false EAST WEST 120 580
true false WEST SOUTH 119 590
true false SOUTH NORTH 119 590
true false NORTH SOUTH 119 590
true false SOUTH SOUTH 119 590
true false SOUTH NORTH 119 590
true false NORTH EAST 119 590
true false EAST WEST 119 590
true false WEST WEST 119 590
true false WEST NORTH 118 600
true false NORTH NORTH 118 600
true false NORTH NORTH 118 600
true false NORTH NORTH 118 600
true false NORTH EAST 118 600
true false EAST SOUTH 118 600
true false SOUTH NORTH 118 600
true false NORTH EAST 118 600
true false EAST EAST 118 600
true false EAST NORTH 118 600
true false NORTH EAST 118 600
true false EAST NORTH 118 600
true false NORTH NORTH 118 600
true false NORTH WEST 118 600
true false WEST EAST 118 600
true false EAST EAST 118 600
true false EAST NORTH 118 600
true false NORTH EAST 118 600
true false EAST WEST 118 600
true false WEST NORTH 118 600
true false NORTH WEST 118 600
true false WEST EAST 118 600
true false EAST WEST 118 600
true false WEST EAST 118 600
true false EAST NORTH 118 600
true false NORTH EAST 118 600
true false EAST WEST 118 600
true false WEST EAST 118 600
true false EAST SOUTH 118 600
true false SOUTH WEST 118 600
true false WEST WEST 118 600
true false WEST WEST 118 600
true false WEST NORTH 118 600
true false NORTH WEST 118 600
true false WEST SOUTH 118 600
true false SOUTH EAST 118 600
true false EAST SOUTH 118 600
true false SOUTH WEST 118 600
true false WEST WEST 118 600
true false WEST SOUTH 118 600
true false SOUTH EAST 118 600
true false EAST WEST 118 600
true false WEST EAST 118 600
true false EAST WEST 118 600
