isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false SOUTH EAST 129 490
true false EAST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST NORTH 129 490
true false NORTH WEST 129 490
true false WEST NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST EAST 129 490
true false EAST NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST EAST 129 490
true false EAST EAST 129 490
true false EAST WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST WEST 129 490
true false WEST EAST 129 490
true false EAST NORTH 129 490
true false NORTH WEST 129 490
true false WEST WEST 129 490
true false WEST WEST 129 490
true false WEST EAST 129 490
true false EAST NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST EAST 129 490
true false EAST NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST WEST 129 490
true false WEST WEST 129 490
true false WEST NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST WEST 129 490
true false WEST NORTH 129 490
true false NORTH WEST 129 490
true false WEST WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH WEST 129 490
true false WEST NORTH 129 490
true false NORTH WEST 129 490
true false WEST NORTH 129 490
true false NORTH WEST 129 490
true false WEST EAST 129 490
true false EAST WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST WEST 129 490
true false WEST NORTH 129 490
true false NORTH EAST 129 490
true false EAST EAST 129 490
true false EAST NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST NORTH 129 490
true false NORTH WEST 129 490
true false WEST EAST 129 490
true false EAST NORTH 129 490
true false NORTH WEST 129 490
true false WEST NORTH 129 490
true false NORTH EAST 129 490
true false EAST EAST 129 490
true false EAST NORTH 129 490
true false NORTH WEST 129 490
true false WEST NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST NORTH 129 490
true false NORTH EAST 129 490
true false EAST WEST 129 490
true false WEST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST EAST 129 490
true false EAST WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH WEST 129 490
true false WEST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST EAST 129 490
true false EAST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST WEST 129 490
true false WEST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST NORTH 129 490
true false NORTH WEST 129 490
true false WEST WEST 129 490
true false WEST EAST 129 490
true false EAST EAST 129 490
true false EAST NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH WEST 129 490
true false WEST EAST 129 490
true false EAST EAST 129 490
true false EAST EAST 129 490
true false EAST WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST EAST 129 490
true false EAST EAST 129 490
true false EAST WEST 129 490
true false WEST WEST 129 490
true false WEST EAST 129 490
true false EAST NORTH 129 490
true false NORTH EAST 129 490
true false EAST WEST 129 490
true false WEST WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST EAST 129 490
true false EAST NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST WEST 129 490
true false WEST WEST 129 490
true false WEST EAST 129 490
true false EAST WEST 129 490
true false WEST WEST 129 490
true false WEST WEST 129 490
true false WEST NORTH 129 490
true false NORTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH WEST 129 490
true false WEST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST EAST 129 490
true false EAST EAST 129 490
true false EAST WEST 129 490
true false WEST WEST 129 490
true false WEST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH WEST 129 490
true false WEST EAST 129 490
true false EAST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST WEST 129 490
true false WEST WEST 129 490
true false WEST EAST 129 490
true false EAST NORTH 129 490
true false NORTH WEST 129 490
true false WEST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH EAST 129 490
true false EAST SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH SOUTH 129 490
true false SOUTH NORTH 129 490
true false NORTH EAST 129 490
true false EAST SOUTH 128 500
true false SOUTH WEST 128 500
true false WEST SOUTH 128 500
true false SOUTH WEST 128 500
true false WEST NORTH 128 500
true false NORTH WEST 128 500
true false WEST EAST 128 500
true false EAST NORTH 128 500
true false NORTH EAST 128 500
true false EAST EAST 128 500
true false EAST NORTH 128 500
true false NORTH EAST 128 500
true false EAST WEST 128 500
true false WEST WEST 128 500
true false WEST NORTH 128 500
true false NORTH WEST 128 500
true false WEST WEST 128 500
true false WEST SOUTH 128 500
true false SOUTH SOUTH 128 500
true false SOUTH EAST 128 500
true false EAST SOUTH 128 500
true false SOUTH NORTH 128 500
true false NORTH NORTH 128 500
true false NORTH WEST 128 500
true false WEST NORTH 128 500
true false NORTH NORTH 128 500
true false NORTH SOUTH 128 500
true false SOUTH NORTH 128 500
true false NORTH WEST 128 500
true false WEST SOUTH 128 500
true false SOUTH WEST 128 500
true false WEST NORTH 127 510
true false NORTH EAST 126 520
true false EAST NORTH 126 520
true false NORTH NORTH 125 530
true false NORTH WEST 124 540
true false WEST EAST 124 540
true false EAST WEST 124 540
true false WEST WEST 124 540
true false WEST NORTH 124 540
true false NORTH NORTH 123 550
true false NORTH EAST 122 560
true false EAST WEST 122 560
true false WEST EAST 122 560
true false EAST SOUTH 122 560
true false SOUTH NORTH 122 560
true false NORTH NORTH 122 560
true false NORTH NORTH 121 570
true false NORTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 119 590
true false EAST NORTH 119 590
true false NORTH EAST 119 590
true false EAST EAST 119 590
true false EAST SOUTH 119 590
true false SOUTH NORTH 119 590
true false NORTH WEST 119 590
true false WEST NORTH 119 590
true false NORTH NORTH 118 600
true false NORTH SOUTH 118 600
true false SOUTH EAST 118 600
true false EAST SOUTH 118 600
true false SOUTH EAST 118 600
true false EAST EAST 117 610
true false EAST NORTH 116 620
true false NORTH WEST 116 620
true false WEST EAST 116 620
true false EAST EAST 116 620
true false EAST EAST 115 630
true false EAST WEST 114 640
true false WEST NORTH 114 640
true false NORTH SOUTH 114 640
true false SOUTH EAST 114 640
true false EAST NORTH 114 640
true false NORTH WEST 114 640
true false WEST NORTH 114 640
true false NORTH SOUTH 114 640
true false SOUTH EAST 114 640
true false EAST WEST 114 640
true false WEST NORTH 114 640
true false NORTH SOUTH 114 640
true false SOUTH EAST 114 640
true false EAST EAST 114 640
true false EAST SOUTH 113 650
true false SOUTH WEST 113 650
true false WEST SOUTH 113 650
true false SOUTH NORTH 113 650
true false NORTH WEST 113 650
