isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false NORTH NORTH 165 130
true false NORTH EAST 165 130
true false EAST WEST 165 130
true false WEST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST NORTH 165 130
true false NORTH WEST 165 130
true false WEST SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH WEST 165 130
true false WEST WEST 165 130
true false WEST WEST 165 130
true false WEST NORTH 165 130
true false NORTH SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST WEST 164 140
true false WEST EAST 164 140
true false EAST NORTH 164 140
true false NORTH WEST 164 140
true false WEST EAST 164 140
true false EAST WEST 164 140
true false WEST EAST 164 140
true false EAST NORTH 164 140
true false NORTH EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH NORTH 164 140
true false NORTH NORTH 164 140
true false NORTH EAST 164 140
true false EAST WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH WEST 164 140
true false WEST EAST 164 140
true false EAST NORTH 164 140
true false NORTH WEST 164 140
true false WEST NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST NORTH 164 140
true false NORTH WEST 164 140
true false WEST NORTH 164 140
true false NORTH EAST 164 140
true false EAST NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST WEST 164 140
true false WEST NORTH 164 140
true false NORTH EAST 164 140
true false EAST EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST WEST 163 150
true false WEST EAST 163 150
true false EAST SOUTH 163 150
true false SOUTH WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH WEST 163 150
true false WEST EAST 163 150
true false EAST EAST 163 150
true false EAST WEST 163 150
true false WEST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST WEST 163 150
true false WEST NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST EAST 163 150
true false EAST NORTH 163 150
true false NORTH EAST 163 150
true false EAST EAST 163 150
true false EAST EAST 163 150
true false EAST EAST 163 150
true false EAST EAST 163 150
true false EAST NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH NORTH 162 160
true false NORTH WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST SOUTH 162 160
true false SOUTH WEST 162 160
true false WEST NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH WEST 162 160
true false WEST EAST 162 160
true false EAST NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH EAST 162 160
true false EAST EAST 162 160
true false EAST EAST 162 160
true false EAST EAST 162 160
true false EAST NORTH 162 160
true false NORTH EAST 162 160
true false EAST WEST 162 160
true false WEST EAST 162 160
true false EAST NORTH 162 160
true false NORTH SOUTH 162 160
true false SOUTH SOUTH 162 160
true false SOUTH EAST 161 170
true false EAST NORTH 161 170
true false NORTH NORTH 161 170
true false NORTH SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST EAST 161 170
true false EAST NORTH 161 170
true false NORTH NORTH 161 170
true false NORTH SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST EAST 161 170
true false EAST WEST 161 170
true false WEST EAST 160 -2147483469
true false EAST NORTH 160 -2147483469
true false NORTH SOUTH 160 -2147483469
true false SOUTH EAST 160 -2147483469
true false EAST SOUTH 160 -2147483469
true false SOUTH WEST 160 -2147483469
true false WEST WEST 160 -2147483469
true false WEST SOUTH 159 188
true false SOUTH NORTH 158 198
true false NORTH SOUTH 158 198
true false SOUTH NORTH 158 198
true false NORTH WEST 158 198
true false WEST NORTH 158 198
true false NORTH SOUTH 158 198
true false SOUTH EAST 158 198
true false EAST NORTH 158 198
true false NORTH NORTH 158 198
true false NORTH NORTH 158 198
true false NORTH NORTH 158 198
true false NORTH SOUTH 158 198
true false SOUTH EAST 158 198
true false EAST NORTH 158 198
true false NORTH WEST 158 198
true false WEST WEST 158 198
true false WEST WEST 158 198
true false WEST EAST 158 198
true false EAST NORTH 158 198
true false NORTH NORTH 158 198
true false NORTH WEST 158 198
true false WEST SOUTH 158 198
true false SOUTH SOUTH 158 198
true false SOUTH WEST 157 208
true false WEST WEST 156 -2147483431
true false WEST NORTH 155 226
true false NORTH SOUTH 154 236
true false SOUTH NORTH 154 236
true false NORTH NORTH 154 236
true false NORTH SOUTH 153 246
true false SOUTH EAST 153 246
true false EAST SOUTH 153 246
true false SOUTH SOUTH 153 246
true false SOUTH WEST 153 246
true false WEST EAST 153 246
true false EAST WEST 153 246
true false WEST WEST 153 246
true false WEST SOUTH 153 246
true false SOUTH SOUTH 153 246
true false SOUTH SOUTH 153 246
true false SOUTH WEST 153 246
true false WEST WEST 153 246
true false WEST SOUTH 153 246
true false SOUTH EAST 153 246
true false EAST EAST 153 246
true false EAST WEST 153 246
true false WEST WEST 153 246
true false WEST EAST 153 246
true false EAST EAST 153 246
true false EAST NORTH 153 246
true false NORTH EAST 153 246
true false EAST SOUTH 153 246
true false SOUTH EAST 153 246
true false EAST WEST 152 256
true false WEST SOUTH 152 256
true false SOUTH SOUTH 152 256
true false SOUTH EAST 152 256
true false EAST NORTH 152 256
true false NORTH SOUTH 152 256
true false SOUTH EAST 152 256
true false EAST NORTH 151 266
true false NORTH NORTH 151 266
true false NORTH EAST 151 266
true false EAST NORTH 151 266
true false NORTH WEST 151 266
true false WEST EAST 151 266
true false EAST SOUTH 151 266
true false SOUTH SOUTH 150 251
true false SOUTH SOUTH 149 236
true false SOUTH WEST 149 236
true false WEST SOUTH 148 -2147483428
true false SOUTH NORTH 148 -2147483428
true false NORTH NORTH 148 -2147483428
true false NORTH EAST 148 -2147483428
true false EAST WEST 148 -2147483428
true false WEST NORTH 148 -2147483428
true false NORTH NORTH 148 -2147483428
true false NORTH SOUTH 148 -2147483428
true false SOUTH NORTH 148 -2147483428
true false NORTH SOUTH 148 -2147483428
true false SOUTH WEST 148 -2147483428
true false WEST SOUTH 147 229
true false SOUTH NORTH 147 229
true false NORTH WEST 147 229
true false WEST NORTH 146 -2147483435
true false NORTH SOUTH 146 -2147483435
true false SOUTH NORTH 146 -2147483435
true false NORTH NORTH 146 -2147483435
true false NORTH NORTH 146 -2147483435
true false NORTH SOUTH 146 -2147483435
true false SOUTH SOUTH 146 -2147483435
true false SOUTH WEST 146 -2147483435
true false WEST EAST 145 222
true false EAST SOUTH 145 222
true false SOUTH NORTH 145 222
true false NORTH SOUTH 145 222
true false SOUTH WEST 145 222
true false WEST EAST 145 222
true false EAST NORTH 145 222
true false NORTH SOUTH 145 222
true false SOUTH WEST 145 222
true false WEST EAST 145 222
true false EAST NORTH 145 222
true false NORTH NORTH 145 222
true false NORTH WEST 145 222
true false WEST EAST 145 222
true false EAST EAST 145 222
true false EAST EAST 145 222
true false EAST WEST 145 222
true false WEST NORTH 145 222
true false NORTH SOUTH 145 222
true false SOUTH WEST 145 222
true false WEST WEST 145 222
true false WEST WEST 145 222
true false WEST NORTH 144 -2147483442
true false NORTH WEST 144 -2147483442
false false WEST WEST 143 215
