isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false NORTH SOUTH 162 160
true false SOUTH EAST 162 160
true false EAST EAST 162 160
true false EAST EAST 162 160
true false EAST NORTH 162 160
true false NORTH EAST 162 160
true false EAST WEST 161 170
true false WEST EAST 161 170
true false EAST NORTH 161 170
true false NORTH WEST 160 180
true false WEST EAST 160 180
true false EAST NORTH 160 180
true false NORTH SOUTH 159 190
true false SOUTH EAST 159 190
true false EAST SOUTH 159 190
true false SOUTH EAST 159 190
true false EAST NORTH 159 190
true false NORTH EAST 159 190
true false EAST WEST 159 190
true false WEST SOUTH 159 190
true false SOUTH EAST 159 190
true false EAST EAST 159 190
true false EAST SOUTH 159 190
true false SOUTH SOUTH 158 200
true false SOUTH EAST 157 210
true false EAST WEST 156 220
true false WEST NORTH 156 220
true false NORTH SOUTH 156 220
true false SOUTH SOUTH 156 220
true false SOUTH NORTH 156 220
true false NORTH NORTH 156 220
true false NORTH EAST 156 220
true false EAST EAST 156 220
true false EAST WEST 156 220
true false WEST WEST 156 220
true false WEST SOUTH 156 220
true false SOUTH WEST 156 220
true false WEST NORTH 156 220
true false NORTH EAST 156 220
true false EAST WEST 156 220
true false WEST EAST 156 220
true false EAST SOUTH 156 220
true false SOUTH NORTH 156 220
true false NORTH NORTH 156 220
true false NORTH SOUTH 156 220
true false SOUTH WEST 156 220
true false WEST EAST 156 220
true false EAST SOUTH 156 220
true false SOUTH SOUTH 156 220
true false SOUTH SOUTH 156 220
true false SOUTH SOUTH 156 220
true false SOUTH SOUTH 156 220
true false SOUTH SOUTH 156 220
true false SOUTH EAST 156 220
true false EAST WEST 156 220
true false WEST WEST 156 220
true false WEST WEST 156 220
true false WEST WEST 156 220
true false WEST NORTH 156 220
true false NORTH NORTH 156 220
true false NORTH NORTH 156 220
true false NORTH WEST 156 220
true false WEST SOUTH 156 220
true false SOUTH WEST 156 220
true false WEST SOUTH 156 220
true false SOUTH NORTH 156 220
true false NORTH NORTH 156 220
true false NORTH SOUTH 156 220
true false SOUTH NORTH 156 220
true false NORTH EAST 156 220
true false EAST WEST 156 220
true false WEST WEST 156 220
true false WEST WEST 156 220
true false WEST WEST 155 -2147483419
true false WEST NORTH 154 238
true false NORTH EAST 154 238
true false EAST NORTH 154 238
true false NORTH SOUTH 154 238
true false SOUTH EAST 154 238
true false EAST EAST 154 238
true false EAST EAST 154 238
true false EAST EAST 154 238
true false EAST EAST 154 238
true false EAST SOUTH 154 238
true false SOUTH NORTH 154 238
true false NORTH NORTH 154 238
true false NORTH WEST 154 238
true false WEST WEST 154 238
true false WEST NORTH 154 238
true false NORTH NORTH 154 238
true false NORTH WEST 153 248
true false WEST SOUTH 153 248
true false SOUTH EAST 153 248
true false EAST WEST 153 248
true false WEST EAST 153 248
true false EAST EAST 153 248
true false EAST NORTH 153 248
true false NORTH EAST 153 248
true false EAST WEST 152 258
true false WEST SOUTH 152 258
true false SOUTH SOUTH 152 258
true false SOUTH NORTH 152 258
true false NORTH SOUTH 152 258
true false SOUTH SOUTH 152 258
true false SOUTH WEST 152 258
true false WEST NORTH 152 258
true false NORTH EAST 152 258
true false EAST NORTH 152 258
true false NORTH WEST 152 258
true false WEST NORTH 152 258
true false NORTH SOUTH 152 258
true false SOUTH WEST 152 258
true false WEST WEST 152 258
true false WEST EAST 152 258
true false EAST NORTH 152 258
true false NORTH SOUTH 152 258
true false SOUTH WEST 152 258
true false WEST SOUTH 152 258
true false SOUTH WEST 152 258
true false WEST EAST 152 258
true false EAST EAST 152 258
true false EAST WEST 152 258
true false WEST WEST 152 258
true false WEST EAST 152 258
true false EAST WEST 152 258
true false WEST NORTH 152 258
true false NORTH EAST 152 258
true false EAST WEST 152 258
true false WEST WEST 152 258
true false WEST SOUTH 152 258
true false SOUTH EAST 152 258
true false EAST SOUTH 152 258
true false SOUTH NORTH 152 258
true false NORTH SOUTH 152 258
true false SOUTH EAST 152 258
true false EAST WEST 152 258
true false WEST EAST 152 258
true false EAST EAST 152 258
true false EAST NORTH 152 258
true false NORTH WEST 152 258
true false WEST WEST 152 258
true false WEST SOUTH 152 258
true false SOUTH NORTH 152 258
true false NORTH SOUTH 152 258
true false SOUTH WEST 152 258
true false WEST WEST 152 258
true false WEST WEST 152 258
true false WEST EAST 152 258
true false EAST NORTH 152 258
true false NORTH SOUTH 152 258
true false SOUTH EAST 152 258
true false EAST NORTH 152 258
true false NORTH WEST 151 268
true false WEST EAST 151 268
true false EAST EAST 151 268
true false EAST WEST 151 268
true false WEST SOUTH 151 268
true false SOUTH EAST 151 268
true false EAST WEST 151 268
true false WEST NORTH 151 268
true false NORTH NORTH 151 268
true false NORTH WEST 150 253
true false WEST SOUTH 149 -2147483411
true false SOUTH SOUTH 149 -2147483411
true false SOUTH SOUTH 149 -2147483411
true false SOUTH EAST 149 -2147483411
true false EAST SOUTH 149 -2147483411
true false SOUTH EAST 149 -2147483411
true false EAST NORTH 149 -2147483411
true false NORTH SOUTH 149 -2147483411
true false SOUTH EAST 149 -2147483411
true false EAST NORTH 149 -2147483411
true false NORTH EAST 149 -2147483411
true false EAST NORTH 149 -2147483411
true false NORTH SOUTH 149 -2147483411
true false SOUTH WEST 149 -2147483411
true false WEST NORTH 149 -2147483411
true false NORTH NORTH 149 -2147483411
true false NORTH WEST 149 -2147483411
true false WEST EAST 149 -2147483411
true false EAST SOUTH 149 -2147483411
true false SOUTH SOUTH 149 -2147483411
true false SOUTH EAST 149 -2147483411
true false EAST WEST 149 -2147483411
true false WEST WEST 149 -2147483411
true false WEST WEST 149 -2147483411
true false WEST NORTH 149 -2147483411
true false NORTH WEST 149 -2147483411
true false WEST SOUTH 148 246
true false SOUTH WEST 147 231
true false WEST WEST 147 231
true false WEST EAST 147 231
true false EAST EAST 147 231
true false EAST NORTH 147 231
true false NORTH WEST 147 231
true false WEST NORTH 146 -2147483433
true false NORTH SOUTH 146 -2147483433
true false SOUTH SOUTH 146 -2147483433
true false SOUTH WEST 146 -2147483433
true false WEST NORTH 145 224
true false NORTH WEST 144 209
true false WEST NORTH 144 209
true false NORTH NORTH 144 194
