isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false NORTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH WEST 160 180
true false WEST NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH EAST 159 190
true false EAST SOUTH 158 200
true false SOUTH SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST EAST 158 200
true false EAST NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST WEST 158 200
true false WEST NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH WEST 158 200
true false WEST WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST EAST 158 200
true false EAST NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH EAST 158 200
true false EAST WEST 158 200
true false WEST NORTH 158 200
true false NORTH WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST WEST 158 200
true false WEST EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST NORTH 158 200
true false NORTH WEST 158 200
true false WEST WEST 158 200
true false WEST EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST NORTH 158 200
true false NORTH WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST NORTH 158 200
true false NORTH EAST 158 200
true false EAST EAST 158 200
true false EAST EAST 158 200
true false EAST SOUTH 157 210
true false SOUTH NORTH 157 210
true false NORTH NORTH 157 210
true false NORTH WEST 157 210
true false WEST EAST 157 210
true false EAST WEST 157 210
true false WEST EAST 157 210
true false EAST EAST 157 210
true false EAST WEST 156 220
true false WEST WEST 156 220
true false WEST NORTH 156 220
true false NORTH EAST 156 220
true false EAST SOUTH 156 220
true false SOUTH EAST 156 220
true false EAST WEST 156 220
true false WEST EAST 156 220
true false EAST EAST 156 220
true false EAST NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 154 240
true false SOUTH SOUTH 153 250
true false SOUTH EAST 152 260
true false EAST SOUTH 151 270
true false SOUTH EAST 151 270
true false EAST WEST 150 255
true false WEST WEST 150 255
true false WEST SOUTH 150 255
true false SOUTH NORTH 150 255
true false NORTH NORTH 150 255
true false NORTH SOUTH 150 255
true false SOUTH EAST 150 255
true false EAST NORTH 150 255
true false NORTH EAST 150 255
true false EAST NORTH 150 255
true false NORTH EAST 149 240
true false EAST WEST 149 240
true false WEST WEST 149 240
true false WEST EAST 149 240
true false EAST SOUTH 149 240
true false SOUTH WEST 149 240
true false WEST WEST 149 240
true false WEST NORTH 149 240
true false NORTH SOUTH 149 240
true false SOUTH NORTH 148 225
true false NORTH WEST 148 225
true false WEST EAST 148 225
true false EAST NORTH 148 225
true false NORTH NORTH 148 225
true false NORTH WEST 148 225
true false WEST EAST 148 225
true false EAST SOUTH 148 225
true false SOUTH EAST 148 225
true false EAST EAST 148 225
true false EAST WEST 148 225
true false WEST WEST 148 225
true false WEST WEST 148 225
true false WEST NORTH 148 225
true false NORTH WEST 148 225
true false WEST SOUTH 148 225
true false SOUTH EAST 148 225
true false EAST NORTH 148 225
true false NORTH WEST 148 225
true false WEST WEST 148 225
true false WEST NORTH 148 225
true false NORTH WEST 148 225
true false WEST NORTH 148 225
true false NORTH NORTH 148 225
true false NORTH NORTH 148 225
true false NORTH WEST 148 225
true false WEST NORTH 148 225
true false NORTH WEST 148 225
true false WEST SOUTH 148 225
true false SOUTH WEST 148 225
true false WEST SOUTH 148 225
true false SOUTH WEST 148 225
true false WEST SOUTH 148 225
true false SOUTH WEST 148 225
true false WEST WEST 148 225
true false WEST SOUTH 148 225
true false SOUTH WEST 148 225
true false WEST NORTH 147 -2147483439
true false NORTH SOUTH 147 -2147483439
true false SOUTH EAST 147 -2147483439
true false EAST SOUTH 147 -2147483439
true false SOUTH NORTH 147 -2147483439
true false NORTH WEST 147 -2147483439
true false WEST WEST 147 -2147483439
true false WEST NORTH 146 218
true false NORTH NORTH 146 218
true false NORTH SOUTH 146 218
true false SOUTH EAST 145 203
true false EAST NORTH 145 203
true false NORTH SOUTH 145 203
true false SOUTH WEST 145 203
true false WEST WEST 145 203
true false WEST EAST 145 203
true false EAST EAST 145 203
true false EAST WEST 145 203
true false WEST WEST 145 203
true false WEST EAST 145 203
true false EAST WEST 145 203
true false WEST NORTH 145 203
true false NORTH WEST 145 203
true false WEST WEST 144 -2147483461
false false WEST WEST 143 196
