isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false WEST WEST 158 -2147483449
true false WEST WEST 158 -2147483449
true false WEST SOUTH 158 -2147483449
true false SOUTH SOUTH 158 -2147483449
true false SOUTH NORTH 158 -2147483449
true false NORTH EAST 158 -2147483449
true false EAST EAST 158 -2147483449
true false EAST SOUTH 158 -2147483449
true false SOUTH SOUTH 158 -2147483449
true false SOUTH WEST 158 -2147483449
true false WEST NORTH 158 -2147483449
true false NORTH SOUTH 158 -2147483449
true false SOUTH EAST 158 -2147483449
true false EAST SOUTH 158 -2147483449
true false SOUTH SOUTH 158 -2147483449
true false SOUTH NORTH 158 -2147483449
true false NORTH NORTH 158 -2147483449
true false NORTH WEST 158 -2147483449
true false WEST EAST 158 -2147483449
true false EAST SOUTH 158 -2147483449
true false SOUTH SOUTH 158 -2147483449
true false SOUTH SOUTH 158 -2147483449
true false SOUTH WEST 158 -2147483449
true false WEST WEST 158 -2147483449
true false WEST EAST 158 -2147483449
true false EAST NORTH 158 -2147483449
true false NORTH SOUTH 158 -2147483449
true false SOUTH SOUTH 158 -2147483449
true false SOUTH EAST 158 -2147483449
true false EAST SOUTH 158 -2147483449
true false SOUTH EAST 158 -2147483449
true false EAST EAST 158 -2147483449
true false EAST NORTH 157 -2147483439
true false NORTH WEST 157 -2147483439
true false WEST NORTH 157 -2147483439
true false NORTH SOUTH 157 -2147483439
true false SOUTH NORTH 157 -2147483439
true false NORTH SOUTH 157 -2147483439
true false SOUTH SOUTH 157 -2147483439
true false SOUTH WEST 157 -2147483439
true false WEST WEST 157 -2147483439
true false WEST SOUTH 157 -2147483439
true false SOUTH EAST 157 -2147483439
true false EAST NORTH 157 -2147483439
true false NORTH SOUTH 157 -2147483439
true false SOUTH NORTH 157 -2147483439
true false NORTH NORTH 157 -2147483439
true false NORTH WEST 157 -2147483439
true false WEST NORTH 157 -2147483439
true false NORTH NORTH 157 -2147483439
true false NORTH NORTH 157 -2147483439
true false NORTH NORTH 157 -2147483439
true false NORTH EAST 157 -2147483439
true false EAST WEST 157 -2147483439
true false WEST NORTH 157 -2147483439
true false NORTH NORTH 157 -2147483439
true false NORTH SOUTH 157 -2147483439
true false SOUTH WEST 157 -2147483439
true false WEST SOUTH 157 -2147483439
true false SOUTH EAST 157 -2147483439
true false EAST WEST 157 -2147483439
true false WEST EAST 157 -2147483439
true false EAST NORTH 157 -2147483439
true false NORTH EAST 157 -2147483439
true false EAST NORTH 157 -2147483439
true false NORTH SOUTH 157 -2147483439
true false SOUTH EAST 157 -2147483439
true false EAST EAST 157 -2147483439
true false EAST SOUTH 157 -2147483439
true false SOUTH WEST 157 -2147483439
true false WEST EAST 157 -2147483439
true false EAST EAST 157 -2147483439
true false EAST SOUTH 156 -2147483429
true false SOUTH SOUTH 156 -2147483429
true false SOUTH NORTH 156 -2147483429
true false NORTH NORTH 156 -2147483429
true false NORTH EAST 156 -2147483429
true false EAST SOUTH 155 -2147483419
true false SOUTH NORTH 155 -2147483419
true false NORTH NORTH 155 -2147483419
true false NORTH EAST 155 -2147483419
true false EAST NORTH 154 -2147483409
true false NORTH EAST 154 -2147483409
true false EAST WEST 153 -2147483399
true false WEST NORTH 153 -2147483399
true false NORTH WEST 153 -2147483399
true false WEST WEST 153 -2147483399
true false WEST NORTH 153 -2147483399
true false NORTH WEST 153 -2147483399
true false WEST SOUTH 153 -2147483399
true false SOUTH NORTH 153 -2147483399
true false NORTH EAST 153 -2147483399
true false EAST WEST 153 -2147483399
true false WEST WEST 153 -2147483399
true false WEST WEST 153 -2147483399
true false WEST NORTH 153 -2147483399
true false NORTH WEST 153 -2147483399
true false WEST WEST 153 -2147483399
true false WEST EAST 153 -2147483399
true false EAST WEST 153 -2147483399
true false WEST SOUTH 153 -2147483399
true false SOUTH WEST 153 -2147483399
true false WEST EAST 153 -2147483399
true false EAST EAST 153 -2147483399
true false EAST SOUTH 153 -2147483399
true false SOUTH SOUTH 153 -2147483399
true false SOUTH SOUTH 153 -2147483399
true false SOUTH WEST 153 -2147483399
true false WEST WEST 153 -2147483399
true false WEST SOUTH 153 -2147483399
true false SOUTH NORTH 153 -2147483399
true false NORTH EAST 153 -2147483399
true false EAST NORTH 153 -2147483399
true false NORTH EAST 153 -2147483399
true false EAST EAST 153 -2147483399
true false EAST EAST 153 -2147483399
true false EAST EAST 153 -2147483399
true false EAST NORTH 153 -2147483399
true false NORTH WEST 153 -2147483399
true false WEST EAST 153 -2147483399
true false EAST EAST 153 -2147483399
true false EAST WEST 153 -2147483399
true false WEST EAST 153 -2147483399
true false EAST NORTH 153 -2147483399
true false NORTH EAST 153 -2147483399
true false EAST SOUTH 153 -2147483399
true false SOUTH WEST 153 -2147483399
true false WEST EAST 153 -2147483399
true false EAST WEST 153 -2147483399
true false WEST WEST 153 -2147483399
true false WEST NORTH 153 -2147483399
true false NORTH NORTH 153 -2147483399
true false NORTH EAST 152 -2147483389
true false EAST SOUTH 151 -2147483379
true false SOUTH EAST 151 -2147483379
true false EAST SOUTH 150 -2147483369
true false SOUTH SOUTH 150 -2147483369
true false SOUTH SOUTH 150 -2147483369
true false SOUTH EAST 150 -2147483369
true false EAST WEST 149 -2147483359
true false WEST WEST 149 -2147483359
true false WEST WEST 149 -2147483359
true false WEST NORTH 149 -2147483359
true false NORTH NORTH 148 -2147483349
true false NORTH SOUTH 147 -2147483339
true false SOUTH WEST 147 -2147483339
true false WEST NORTH 147 -2147483339
true false NORTH EAST 147 -2147483339
true false EAST NORTH 147 -2147483339
true false NORTH EAST 146 -2147483329
true false EAST NORTH 146 -2147483329
true false NORTH SOUTH 145 -2147483319
true false SOUTH NORTH 145 -2147483319
true false NORTH NORTH 145 -2147483319
true false NORTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH EAST 144 -2147483309
true false EAST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH EAST 144 -2147483309
true false EAST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST SOUTH 144 -2147483309
true false SOUTH SOUTH 144 -2147483309
true false SOUTH NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST NORTH 144 -2147483309
true false NORTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST WEST 144 -2147483309
true false WEST EAST 144 -2147483309
true false EAST NORTH 144 -2147483309
true false NORTH SOUTH 144 -2147483309
true false SOUTH WEST 144 -2147483309
true false WEST WEST 144 -2147483309
false false WEST WEST 143 348
